zpid, address, city, state, postal_code, price, info, location, property_url, title, lat, lng
2086926581,Park Ave,Hoboken,NJ,07030,$2150/mo,1 bd  1 ba  553 sqft,Park Ave Hoboken NJ,https://www.zillow.com/homedetails/Park-Ave-Hoboken-NJ-07030/2086926581_zpid/,Apartment for rent,40749030,-74030200
162063977,1314 Hudson St APT 1,Hoboken,NJ,07030,$2600/mo,1 bd  2 ba  821 sqft,1314 Hudson St APT 1 Hoboken NJ,https://www.zillow.com/homedetails/1314-Hudson-St-APT-1-Hoboken-NJ-07030/162063977_zpid/,Apartment for rent,40752786,-74025397
124180185,1100 Maxwell Ln UNIT 237,HOBOKEN,NJ,07030,$5000/mo,2 bds  2 ba  1361 sqft,1100 Maxwell Ln UNIT 237 Hoboken NJ,https://www.zillow.com/homedetails/1100-Maxwell-Ln-UNIT-237-Hoboken-NJ-07030/124180185_zpid/,Condo for rent,40749663,-74025069
38886117,223 Bloomfield St APT 3A,Hoboken,NJ,07030,$2750/mo,1 bd  1 ba  943 sqft,223 Bloomfield St APT 3A Hoboken NJ,https://www.zillow.com/homedetails/223-Bloomfield-St-APT-3A-Hoboken-NJ-07030/38886117_zpid/,Apartment for rent,40739590,-74030599
2087033644,1017 Park Ave # G,Hoboken,NJ,07030,$4995/mo,3 bds  2 ba  1700 sqft,1017 Park Ave # G Hoboken NJ,https://www.zillow.com/homedetails/1017-Park-Ave-G-Hoboken-NJ-07030/2087033644_zpid/,Apartment for rent,40749484,-74029748
2087083220,416 Jefferson St # 510,Hoboken,NJ,07030,$2900/mo,2 bds  2 ba  900 sqft,416 Jefferson St # 510 Hoboken NJ,https://www.zillow.com/homedetails/416-Jefferson-St-510-Hoboken-NJ-07030/2087083220_zpid/,Apartment for rent,40743244,-74037170
2087134883,Adams St,Hoboken,NJ,07030,$1825/mo,1 bd  1 ba  -- sqft,Adams St Hoboken NJ,https://www.zillow.com/homedetails/Adams-St-Hoboken-NJ-07030/2087134883_zpid/,Apartment for rent,40747130,-74034700
2126173082,116 Clinton St APT 2S,Hoboken,NJ,07030,$2499/mo,Studio  -- ba  800 sqft,116 Clinton St APT 2S Hoboken NJ,https://www.zillow.com/homedetails/116-Clinton-St-APT-2S-Hoboken-NJ-07030/2126173082_zpid/,Apartment for rent,40738925,-74035537
2111568325,515 Willow Ave,Hoboken,NJ,07030,$2150/mo,1 bd  1 ba  650 sqft,515 Willow Ave Hoboken NJ,https://www.zillow.com/homedetails/515-Willow-Ave-Hoboken-NJ-07030/2111568325_zpid/,Apartment for rent,40743376,-74032744
2087209350,99 Madison St APT 1,Hoboken,NJ,07030,$2900/mo,2 bds  2 ba  1000 sqft,99 Madison St APT 1 Hoboken NJ,https://www.zillow.com/homedetails/99-Madison-St-APT-1-Hoboken-NJ-07030/2087209350_zpid/,Apartment for rent,40738721,-74039039
2087219264,Harrison St,Hoboken,NJ,07030,$3300/mo,2 bds  2 ba  1075 sqft,Harrison St Hoboken NJ,https://www.zillow.com/homedetails/Harrison-St-Hoboken-NJ-07030/2087219264_zpid/,Apartment for rent,40745250,-74039180
2106641673,723 Adams St,Hoboken,NJ,07030,$2790/mo,2 bds  1 ba  698 sqft,723 Adams St Hoboken NJ,https://www.zillow.com/homedetails/723-Adams-St-Hoboken-NJ-07030/2106641673_zpid/,Apartment for rent,40746665,-74034536
2087289524,Newark St,Hoboken,NJ,07030,$2900/mo,2 bds  2 ba  1050 sqft,Newark St Hoboken NJ,https://www.zillow.com/homedetails/Newark-St-Hoboken-NJ-07030/2087289524_zpid/,Condo for rent,40737290,-74040900
38884860,74 Garden St APT 3N,HOBOKEN,NJ,07030,$2800/mo,1 bd  1 ba  700 sqft,74 Garden St APT 3N Hoboken NJ,https://www.zillow.com/homedetails/74-Garden-St-APT-3N-Hoboken-NJ-07030/38884860_zpid/,Condo for rent,40736839,-74033153
2087314935,Oak Ln,SECAUCUS,NJ,07094,$2250/mo,3 bds  1.5 ba  3709 sqft,Oak Ln Secaucus NJ,https://www.zillow.com/homedetails/Oak-Ln-Secaucus-NJ-07094/2087314935_zpid/,House for rent,40744590,-74035470
2087320331,613 Court St,Hoboken,NJ,07030,$2800/mo,1 bd  1 ba  -- sqft,613 Court St Hoboken NJ,https://www.zillow.com/homedetails/613-Court-St-Hoboken-NJ-07030/2087320331_zpid/,Apartment for rent,40743603,-74028262
2106719388,619 Willow Ave APT 1R,Hoboken,NJ,07030,$2200/mo,1 bd  1 ba  800 sqft,619 Willow Ave APT 1R Hoboken NJ,https://www.zillow.com/homedetails/619-Willow-Ave-APT-1R-Hoboken-NJ-07030/2106719388_zpid/,Apartment for rent,40744839,-74032260
38882565,369 1st St # 4,HOBOKEN,NJ,07030,$3000/mo,1 bd  1 ba  830 sqft,369 1st St # 4 Hoboken NJ,https://www.zillow.com/homedetails/369-1st-St-4-Hoboken-NJ-07030/38882565_zpid/,Condo for rent,40738207,-74036276
38887231,1233 Bloomfield St,HOBOKEN,NJ,07030,$8150/mo,4 bds  3 ba  2222 sqft,1233 Bloomfield St Hoboken NJ,https://www.zillow.com/homedetails/1233-Bloomfield-St-Hoboken-NJ-07030/38887231_zpid/,Apartment for rent,40751957,-74027080
2087607995,217 10th St APT 2A,Hoboken,NJ,07030,$2950/mo,3 bds  1 ba  -- sqft,217 10th St APT 2A Hoboken NJ,https://www.zillow.com/homedetails/217-10th-St-APT-2A-Hoboken-NJ-07030/2087607995_zpid/,Apartment for rent,40748809,-74029684
2087616880,900 Park Ave # 2,Hoboken,NJ,07030,$2200/mo,2 bds  1 ba  -- sqft,900 Park Ave # 2 Hoboken NJ,https://www.zillow.com/homedetails/900-Park-Ave-2-Hoboken-NJ-07030/2087616880_zpid/,Apartment for rent,40747906,-74030803
2093463620,331 Washington St,Hoboken,NJ,07030,$3000/mo,2 bds  1 ba  1100 sqft,331 Washington St Hoboken NJ,https://www.zillow.com/homedetails/331-Washington-St-Hoboken-NJ-07030/2093463620_zpid/,Apartment for rent,40740392,-74029820
88855658,418 Court St,HOBOKEN,NJ,07030,$4000/mo,2 bds  3 ba  1500 sqft,418 Court St Hoboken NJ,https://www.zillow.com/homedetails/418-Court-St-Hoboken-NJ-07030/88855658_zpid/,House for rent,40741862,-74029052
2111353976,415 1st St APT 4R,Hoboken,NJ,07030,$3250/mo,3 bds  2 ba  700 sqft,415 1st St APT 4R Hoboken NJ,https://www.zillow.com/homedetails/415-1st-St-APT-4R-Hoboken-NJ-07030/2111353976_zpid/,Apartment for rent,40738453,-74037147
2087780530,620 Newark St,Hoboken,NJ,07030,$2900/mo,2 bds  2 ba  1050 sqft,620 Newark St Hoboken NJ,https://www.zillow.com/homedetails/620-Newark-St-Hoboken-NJ-07030/2087780530_zpid/,Apartment for rent,40736666,-74041167
2106871603,610 Newark St,Hoboken,NJ,07030,$2900/mo,2 bds  2 ba  1050 sqft,610 Newark St Hoboken NJ,https://www.zillow.com/homedetails/610-Newark-St-Hoboken-NJ-07030/2106871603_zpid/,Apartment for rent,40736922,-74041289
2087818196,518 Adams St # MIDDLEREAR,Hoboken,NJ,07030,$1500/mo,1 bd  1 ba  -- sqft,518 Adams St # MIDDLEREAR Hoboken NJ,https://www.zillow.com/homedetails/518-Adams-St-MIDDLEREAR-Hoboken-NJ-07030/2087818196_zpid/,Apartment for rent,40744025,-74035949
2106063196,523 Adams St APT 2,Hoboken,NJ,07030,$2500/mo,2 bds  2 ba  1000 sqft,523 Adams St APT 2 Hoboken NJ,https://www.zillow.com/homedetails/523-Adams-St-APT-2-Hoboken-NJ-07030/2106063196_zpid/,Apartment for rent,40744111,-74035313
61897028,610 Newark St APT 10B,HOBOKEN,NJ,07030,$2900/mo,2 bds  2 ba  1050 sqft,610 Newark St APT 10B Hoboken NJ,https://www.zillow.com/homedetails/610-Newark-St-APT-10B-Hoboken-NJ-07030/61897028_zpid/,Apartment for rent,40736912,-74041455
2106920302,513 1st St # 3,Hoboken,NJ,07030,$2775/mo,2 bds  1 ba  1000 sqft,513 1st St # 3 Hoboken NJ,https://www.zillow.com/homedetails/513-1st-St-3-Hoboken-NJ-07030/2106920302_zpid/,Apartment for rent,40738666,-74038955
2112952798,618 Park Ave # 2,Hoboken,NJ,07030,$3400/mo,4 bds  2 ba  2000 sqft,618 Park Ave # 2 Hoboken NJ,https://www.zillow.com/homedetails/618-Park-Ave-2-Hoboken-NJ-07030/2112952798_zpid/,Apartment for rent,40744610,-74031837
1049981556,None,None,None,None,None,4 $3800+,311 Willow Ave Hoboken NJ,https://www.zillow.com/b/311-Willow-Ave-Hoboken-NJ/40.740946-74.033331_ll/,For Rent,40740946,-74033331
2096064099,920 Castle Point Ter APT 1,Hoboken,NJ,07030,$4495/mo,3 bds  2 ba  1800 sqft,920 Castle Point Ter APT 1 Hoboken NJ,https://www.zillow.com/homedetails/920-Castle-Point-Ter-APT-1-Hoboken-NJ-07030/2096064099_zpid/,Apartment for rent,40747878,-74025872
2085556587,282 Marin Blvd # 7F,Jersey City,NJ,07302,$1900/mo,1 bd  1 ba  -- sqft,282 Marin Blvd # 7F Jersey City NJ,https://www.zillow.com/homedetails/282-Marin-Blvd-7F-Jersey-City-NJ-07302/2085556587_zpid/,Apartment for rent,40717089,-74042224
40.728357--74.032846,None,None,None,None,None,0 $2200 2 $3000 3 $3850,45 River Dr S Jersey City NJ,https://www.zillow.com/b/45-River-Dr-S-Jersey-City-NJ/40.728357-74.032846_ll/,For Rent,40728357,-74032846
2085556953,155 Christopher Columbus Dr,Jersey City,NJ,07302,$1750/mo,1 bd  1 ba  800 sqft,155 Christopher Columbus Dr Jersey City NJ,https://www.zillow.com/homedetails/155-Christopher-Columbus-Dr-Jersey-City-NJ-07302/2085556953_zpid/,Apartment for rent,40720090,-74045703
38889536,136 Wayne St,JERSEY CITY,NJ,07302,$1750/mo,Studio  1 ba  600 sqft,136 Wayne St Jersey City NJ,https://www.zillow.com/homedetails/136-Wayne-St-Jersey-City-NJ-07302/38889536_zpid/,Apartment for rent,40720529,-74048270
162068535,197 North St,Jersey City,NJ,07307,$2300/mo,4 bds  1.5 ba  1500 sqft,197 North St Jersey City NJ,https://www.zillow.com/homedetails/197-North-St-Jersey-City-NJ-07307/162068535_zpid/,House for rent,40753776,-74049722
2096264719,393 Cator Ave # 1,Jersey City,NJ,07305,$1500/mo,2 bds  1 ba  780 sqft,393 Cator Ave # 1 Jersey City NJ,https://www.zillow.com/homedetails/393-Cator-Ave-1-Jersey-City-NJ-07305/2096264719_zpid/,Apartment for rent,40704757,-74097407
2090503350,16 Sherman Ave # 2,Jersey City,NJ,07307,$2700/mo,3 bds  2 ba  1300 sqft,16 Sherman Ave # 2 Jersey City NJ,https://www.zillow.com/homedetails/16-Sherman-Ave-2-Jersey-City-NJ-07307/2090503350_zpid/,Apartment for rent,40741222,-74048801
